"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2579","RT @bitafkb: i think he will arrive whem the end credits will be shown

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:37:17,FALSE,NA,"1596483230101798919",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",9,TRUE,FALSE,NA,NA
"2580","RT @Grace_1Matta: you can and you did 

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:37:08,FALSE,NA,"1596483191963254784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",6,TRUE,FALSE,NA,NA
"2581","RT @bursinbestie: The event hasn't started yet!!! All the press is here 

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:36:49,FALSE,NA,"1596483111830913091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",115,TRUE,FALSE,NA,NA
"2582","RT @bursinbestie: HE IS SO BEAUTIFUL HE LOOKS SO DAMN HAPPY HIS SMILE OMG 😭😭😭😭

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:36:28,FALSE,NA,"1596483021108019200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",157,TRUE,FALSE,NA,NA
"2583","RT @bursinbestie: I MET HIM OMG I MET HIM OMG OMG HE TOOK MY PHONE AND TOOK TWO PICTURES 

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:36:25,FALSE,NA,"1596483008672194561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",157,TRUE,FALSE,NA,NA
"2584","RT @bursinbestie: THANK YOU ❤🙏🏻 for coming to my country once again, we adore you here, we love you and we are proud of your work. Remember…",FALSE,0,NA,2022-11-26 12:36:12,FALSE,NA,"1596482955475619840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",32,TRUE,FALSE,NA,NA
"2585","The Eiffel Tower is haunted by the spirit of a college student whose portrait hangs there.",FALSE,0,NA,2022-11-26 12:36:09,FALSE,NA,"1596482942242414592",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","UrbanLegendBot1",0,FALSE,FALSE,NA,NA
"2586","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:34:53,FALSE,NA,"1596482624276422656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inusarabeeu",1745,TRUE,FALSE,NA,NA
"2587","RT @ForeverJennieKm: [IG] 181003 jennierubyjane IG update

Had the most romantic dinner admiring the eiffel tower 🗼❣️ 

#BLACKPINK #JENNIE…",FALSE,0,NA,2022-11-26 12:34:50,FALSE,NA,"1596482610594619393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saturdaybluesky",2,TRUE,FALSE,NA,NA
"2588","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:34:31,FALSE,NA,"1596482532610301952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","francesca707",1745,TRUE,FALSE,NA,NA
"2589","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:33:50,FALSE,NA,"1596482359507013634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jalnadu14",1745,TRUE,FALSE,NA,NA
"2590","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:33:35,FALSE,NA,"1596482298282926080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","juliendorra",1745,TRUE,FALSE,NA,NA
"2591","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:32:02,FALSE,NA,"1596481908581748738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chocohalix",1745,TRUE,FALSE,NA,NA
"2592","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:31:44,FALSE,NA,"1596481830840315906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AliPaterson",1745,TRUE,FALSE,NA,NA
"2593","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:28:52,FALSE,NA,"1596481110237757441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZGuntz",1745,TRUE,FALSE,NA,NA
"2594","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:28:46,FALSE,NA,"1596481084283187200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissProdger",1745,TRUE,FALSE,NA,NA
"2595","@michaelnebraska I'm more curious which one of them was wearing an Eiffel Tower shaped ""item"" and tossed it in the air too.",FALSE,2,"michaelnebraska",2022-11-26 12:28:42,FALSE,"1596478667659649025","1596481068080635904","786188574810968064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Armyvet74",0,FALSE,FALSE,NA,NA
"2596","RT @yalini_061: If I never get to see the Northern lights
Or if I never get to see the Eiffel Tower at night
Oh if all I got is your hand i…",FALSE,0,NA,2022-11-26 12:26:24,FALSE,NA,"1596480490961502208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnkitFangirl",8,TRUE,FALSE,NA,NA
"2597","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:26:19,FALSE,NA,"1596480469981282304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","admiralbooth",1745,TRUE,FALSE,NA,NA
"2598","RT @bursinbieber: HE LOOKS SO GOOD https://t.co/H22OX35ezg",FALSE,0,NA,2022-11-26 12:25:42,FALSE,NA,"1596480314469416960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",64,TRUE,FALSE,NA,NA
"2599","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:24:00,FALSE,NA,"1596479886339997697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MysteriosoX",1745,TRUE,FALSE,NA,NA
"2600","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:22:42,FALSE,NA,"1596479556978106371",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpartanLloyd",1745,TRUE,FALSE,NA,NA
"2601","RT @WesalKMD: we are at four thousand tweets goooooo we need to hit ten thousand tweets in twenty five minutes do not stop team we need to…",FALSE,0,NA,2022-11-26 12:21:21,FALSE,NA,"1596479218551992320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",153,TRUE,FALSE,NA,NA
"2602","RT @comicswatch: @WesalKMD why dont we use the pound sign anymore KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:21:14,FALSE,NA,"1596479189779206145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",6,TRUE,FALSE,NA,NA
"2603","RT @Ladybirdlane1: Fresh in our shop this stunning Eiffel Tower lamp with a beautiful Capiz shell shade💡🎄🎁
https://t.co/WLsK9SqBVQ for UK
h…",FALSE,0,NA,2022-11-26 12:21:02,FALSE,NA,"1596479140362084353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MHHSBD",16,TRUE,FALSE,NA,NA
"2604","RT @WesalKMD: @Handemyidol welcome nirush my dear missed so much here 

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:21:01,FALSE,NA,"1596479136398454784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",7,TRUE,FALSE,NA,NA
"2605","RT @norahhamee: I will always be here to support him and his love so proud of him
KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:20:09,FALSE,NA,"1596478915291537408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",28,TRUE,FALSE,NA,NA
"2606","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:19:13,FALSE,NA,"1596478683555893250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Starling3232",1745,TRUE,FALSE,NA,NA
"2607","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:18:30,FALSE,NA,"1596478500680392704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CurrentlyQuang",1745,TRUE,FALSE,NA,NA
"2608","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:17:24,FALSE,NA,"1596478225626046464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cyberwo1ff",1745,TRUE,FALSE,NA,NA
"2609","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:17:05,FALSE,NA,"1596478146194423808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","haruspis",1745,TRUE,FALSE,NA,NA
"2610","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:16:31,FALSE,NA,"1596478002497728512",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">Twidere for Android</a>","Captain_Bionic",1745,TRUE,FALSE,NA,NA
"2611","MINKOWSKI: I... I can't, Eiffel. After everything that happened... I don't know how I can go home.
MINKOWSKI: If we… https://t.co/krUzaUZ9av",FALSE,0,NA,2022-11-26 12:15:24,TRUE,NA,"1596477721793556482",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","wolf359bot",0,FALSE,FALSE,NA,NA
"2612","RT @rahafawwa: This is my superstar &amp; I’m so proud of him 🥺🤍💫

KeremBürsin ATodoTren2 https://t.co/RVeFGpov3l",FALSE,0,NA,2022-11-26 12:15:06,FALSE,NA,"1596477646527172608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",8,TRUE,FALSE,NA,NA
"2613","RT @ksenianice: ❤😍🤟📽I would really like to see more of this duo in a full-fledged series, like Aydan and Serkan Bolat. 😍😍😍🧿🧿🧿🧿❤❤❤#KeremBürs…",FALSE,0,NA,2022-11-26 12:14:51,FALSE,NA,"1596477582975053825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",3,TRUE,FALSE,NA,NA
"2614","RT @2c5c2377d4f0483: A little reminder of who this wonderful person is  KeremBürsin ATodoTren2 https://t.co/mvS6IRWjpL",FALSE,0,NA,2022-11-26 12:14:43,FALSE,NA,"1596477550305415169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",23,TRUE,FALSE,NA,NA
"2615","RT @peRerz_hashi_: i love that jacket so much
KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:14:31,FALSE,NA,"1596477497213734912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",30,TRUE,FALSE,NA,NA
"2616","RT @rinaofbalkan: yes kerem that's the paz I'd be looking at too",FALSE,0,NA,2022-11-26 12:14:24,FALSE,NA,"1596477469749645312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",4,TRUE,FALSE,NA,NA
"2617","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:14:21,FALSE,NA,"1596477456109735936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jon81uk",1745,TRUE,FALSE,NA,NA
"2618","RT @norahhamee: I am happy for you.. you merit all this.
KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:14:10,FALSE,NA,"1596477410060402689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",50,TRUE,FALSE,NA,NA
"2619","RT @Grace_1Matta: @WesalKMD Yes me can and yes we will 

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:14:09,FALSE,NA,"1596477406390677506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",14,TRUE,FALSE,NA,NA
"2620","RT @WesalKMD: our goal for this hour is to hit one hundred and ten thousand tweets we can do it just keep up the same pace gooooooo do not…",FALSE,0,NA,2022-11-26 12:14:08,FALSE,NA,"1596477402376736769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",116,TRUE,FALSE,NA,NA
"2621","RT @ISencalkapimi: @WesalKMD we are sixteen k away thats gonnna happen fast i believe

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:13:20,FALSE,NA,"1596477202081939457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",14,TRUE,FALSE,NA,NA
"2622","RT @manuelsmylife: They are going to see the movie now

KeremBürsin ATodoTren2 https://t.co/T98WNq4yJq",FALSE,0,NA,2022-11-26 12:12:19,FALSE,NA,"1596476945407279106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",26,TRUE,FALSE,NA,NA
"2623","@Western_Trad @TOzgokmen Magnificent Stucture. ⭐️
Normandy worth a visit also for “D Day Beaches”, and Great Shellf… https://t.co/bg1oWV6VbS",FALSE,2,"Western_Trad",2022-11-26 12:12:08,TRUE,"1595860729508552704","1596476899240579075","1257792281614200834","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DA_Sully",0,FALSE,FALSE,NA,NA
"2624","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:12:06,FALSE,NA,"1596476889052418048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Otaku_Otter",1745,TRUE,FALSE,NA,NA
"2625","RT @CB_dizilover: did he spill something about his next project someone knows anything let me know

KeremBürsin ATodoTren2",FALSE,0,NA,2022-11-26 12:11:55,FALSE,NA,"1596476843384836097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eiffel_ff",5,TRUE,FALSE,NA,NA
"2626","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:10:59,FALSE,NA,"1596476611586846720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lazyfoodielady",1745,TRUE,FALSE,NA,NA
"2627","Thinking about this promo image for the new Lego Eiffel Tower. Look at how chuffed he is in the shadow of this enor… https://t.co/pOxvGxtjdu",FALSE,3,NA,2022-11-26 12:08:59,TRUE,NA,"1596476105124610048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alicewell_tweet",0,FALSE,FALSE,NA,NA
"2628","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:07:05,FALSE,NA,"1596475626218725378",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","momzemor",1745,TRUE,FALSE,NA,NA
"2629","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:04:39,FALSE,NA,"1596475014152622084",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","positplace",1745,TRUE,FALSE,NA,NA
"2630","RT @juanbuis: it's just absolutely *incredible* how lego reuses pieces in their designs

for their new eiffel tower model they couldn't fin…",FALSE,0,NA,2022-11-26 12:04:08,FALSE,NA,"1596474884733165568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilyabelikin",1745,TRUE,FALSE,NA,NA
"2631","RT @yalini_061: If I never get to see the Northern lights
Or if I never get to see the Eiffel Tower at night
Oh if all I got is your hand i…",FALSE,0,NA,2022-11-26 12:00:05,FALSE,NA,"1596473864527425538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","star982658291",8,TRUE,FALSE,NA,NA
"2632","Numerous eccentric, grandiose and bizarre surprises from Teletubbies to Colosseum to Eiffel Tower greet those who w… https://t.co/dIsyKDYJHm",FALSE,3,NA,2022-11-26 12:00:00,TRUE,NA,"1596473847162675200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DailySabah",0,FALSE,FALSE,NA,NA
"2633","RT @jrtwynam: The upper half of the #EiffelTower in #Paris, #France is seen from behind a building and some trees on a bright sunny day.

h…",FALSE,0,NA,2022-11-26 11:59:48,FALSE,NA,"1596473795539193861",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shelia_hunt",11,TRUE,FALSE,NA,NA
